,video_id,label,total_label,cls_label,or_label
2483,KFEQq7_x_nk,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2484,KFLiri5bRiw,"{""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
2485,KGjFGjviwZo,"{""Cyril Ramaphosa"": 1, ""Donald Trump"": 0}",0.5,1,1
2486,KHGge30zkRw,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
2487,KLBAD5HWLpo,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2488,KLQumwlqgas,"{""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Olaf Scholz"": 1, ""Keir Starmer"": 0, ""Donald Trump"": 0}",0.2,0,1
2489,KM5-kLiJVlw,"{""Marco Rubio"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.25,0,1
2490,KMVSP2iYxQU,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2491,KMss9DC7P-U,"{""Kamala Harris"": 0, ""Donald Trump"": 1}",0.5,1,1
2492,KN0v6gbcWbE,"{""Joe Biden"": 1, ""Kamala Harris"": 1}",1.0,1,1
2493,KNCdktKUQT0,"{""Jeff Bezos"": 1, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2494,KNIm_orp3p8,"{""Barack Obama"": 0, ""Michelle Obama"": 0, ""Donald Trump"": 0}",0.0,0,0
2495,KNNMl53k860,"{""Joe Biden"": 0, ""George Clooney"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.25,0,1
2496,KNPg3rCbf-E,"{""Joe Biden"": 1, ""Taylor Swift"": 1, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.5,1,1
2497,KNwSsvG9dm8,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2498,KOfiq4kDdV8,"{""Jimmy Kimmel"": 0, ""Harrison Ford"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2499,KP6PM6TmNXM,"{""Melania Trump"": 1, ""Donald Trump"": 1}",1.0,1,1
2500,KRB3lMw6Isk,"{""Joe Biden"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2501,KS1GJJz_Aes,"{""Joe Biden"": 1, ""Donald Trump"": 1}",1.0,1,1
2502,KS2lLDb4blk,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2503,KSHMMF0i0GQ,"{""Kamala Harris"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2504,KSxzk0lyqmw,"{""Benjamin Netanyahu"": 0, ""Giorgia Meloni"": 1}",0.5,1,1
2505,KSyYGhlKsmw,"{""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2506,KT2iEhCJenM,"{""Dolly Parton"": 1, ""Tom Brady"": 1, ""Jennifer Aniston"": 0, ""Jimmy Kimmel"": 0}",0.5,1,1
2507,KT_vhWkRzOo,"{""Steven Spielberg"": 0, ""Tom Cruise"": 0, ""George Clooney"": 0, ""Brad Pitt"": 1}",0.25,0,1
2508,KUDueA1E934,"{""Joe Biden"": 1, ""Kamala Harris"": 1}",1.0,1,1
2509,KUbJHEJZCJg,"{""Michael Cohen"": 1, ""Donald Trump"": 1}",1.0,1,1
2510,KUwstOYhmpw,"{""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
2511,KVb_-3piAkU,"{""Marco Rubio"": 0, ""Vladimir Putin"": 0, ""Volodymyr Zelenskyy"": 1, ""Donald Trump"": 0}",0.25,0,1
2512,KWqLjgz1aQs,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Kamala Harris"": 0, ""Gretchen Whitmer"": 0, ""Donald Trump"": 0}",0.2,0,1
2513,KWuNJDjJ48A,"{""Willie Nelson"": 0, ""Barack Obama"": 0, ""Taylor Swift"": 0, ""Bill Clinton"": 0, ""Patrick Mahomes"": 0, ""Snoop Dogg"": 0, ""Jimmy Fallon"": 0, ""Margot Robbie"": 1}",0.125,0,1
2514,KY3npMsznC8,"{""Justin Trudeau"": 1, ""Donald Trump"": 0}",0.5,1,1
2515,KYGAIZXc2jM,"{""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Elon Musk"": 1, ""Xi Jinping"": 0}",0.25,0,1
2516,KZ-x3fxnjjc,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.0,0,0
2517,KZQuyQEOfQU,"{""Narendra Modi"": 0, ""Gautam Adani"": 0, ""Jeff Bezos"": 0, ""Rahul Gandhi"": 0}",0.0,0,0
2518,K_wHpvTWTt4,"{""Antony Blinken"": 0, ""Wang Yi"": 1, ""Jake Sullivan"": 1}",0.6666666666666666,1,1
2519,Ka4j7RJZkOI,"{""Joe Biden"": 0, ""Donald Trump"": 1}",0.5,1,1
2520,Ka8No0mFT54,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Bernie Sanders"": 1, ""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.4,1,1
2521,Kao3JnjqJjI,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2522,Kb2EgCYTpEA,"{""Marjorie Taylor Greene"": 0, ""Donald Trump"": 0}",0.0,0,0
2523,Kb6IZZ1Ozvo,"{""Howard Schultz"": 0, ""Pete Buttigieg"": 0, ""Michael Jordan"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Michelle Obama"": 0}",0.0,0,0
2524,Kbk1QyS0B_0,"{""Mark Zuckerberg"": 1, ""Stephen King"": 0, ""Elon Musk"": 1}",0.6666666666666666,1,1
2525,KcIWdbcdY_Q,"{""Elon Musk"": 1, ""Donald Trump"": 0}",0.5,1,1
2526,Kc_aAkVx31U,"{""Michelle Obama"": 0, ""Melania Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
2527,KcqijgUE0ak,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Taylor Swift"": 0, ""Donald Trump"": 0, ""Oprah Winfrey"": 0}",0.0,0,0
2528,KdHrulWFP9E,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2529,KdMm-_g_JS8,"{""Margot Robbie"": 1, ""Ryan Gosling"": 1}",1.0,1,1
2530,KdaHb4Zbdto,"{""Joe Biden"": 0, ""Jimmy Fallon"": 1, ""Tim Scott"": 0, ""Donald Trump"": 0}",0.25,0,1
2531,KdscuCxY77g,"{""Eric Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
2532,Kf0RHuIy8tw,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2533,Kf4p2pf7y6s,"{""Kamala Harris"": 0, ""Taylor Swift"": 1, ""Jimmy Kimmel"": 0, ""Donald Trump"": 1, ""Joe Biden"": 0, ""Marjorie Taylor Greene"": 1}",0.5,1,1
2534,KfMRD9YUBFY,"{""Jim Jordan"": 1, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2535,Kgxz3evg51A,"{""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.16666666666666666,0,1
2536,KhPSz7rDiBM,"{""Barack Obama"": 1, ""Kamala Harris"": 1, ""Bill Clinton"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1, ""Michelle Obama"": 1}",1.0,1,1
2537,KhtPaJVep28,"{""Dana White"": 1, ""Donald Trump"": 0}",0.5,1,1
2538,KhwNsXli5cM,"{""Joe Biden"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2539,Kik0TYDeBhE,"{""Mike Pence"": 1, ""Marjorie Taylor Greene"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2540,KilBf5IYEFE,"{""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.25,0,1
2541,Kiv_gdDfckg,"{""Joe Biden"": 0, ""Jill Biden"": 0, ""Elon Musk"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2542,KjxjIM7LIDo,"{""Keith Urban"": 1, ""Jimmy Fallon"": 0}",0.5,1,1
2543,KkJYw1ZdzfA,"{""Joe Biden"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2544,Kkx_FiSzbII,"{""Bill Clinton"": 0, ""Gwyneth Paltrow"": 0}",0.0,0,0
2545,Kl8uLVD7_OE,"{""Vladimir Putin"": 0, ""Jimmy Kimmel"": 0}",0.0,0,0
2546,KlRefrYnHEc,"{""Joe Biden"": 1, ""Donald Trump"": 0, ""Jake Sullivan"": 1}",0.6666666666666666,1,1
2547,Km1Dw8q98PQ,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2548,Km2LWRN2UDY,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2549,Km4CKmTAdtM,"{""Hunter Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2550,KmJO1deGTYM,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.0,0,0
2551,KmP4pgzbbOc,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2552,KmpRBLF4OSU,"{""Joe Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
2553,Ko4hSIkKygE,"{""Robert De Niro"": 1, ""Kamala Harris"": 0, ""Donald Trump"": 1, ""Joe Biden"": 0, ""Michelle Obama"": 1}",0.6,1,1
2554,KoCbZcjxBOM,"{""Joe Biden"": 0, ""Jill Biden"": 0, ""Kamala Harris"": 0}",0.0,0,0
2555,Koa80XAm6dI,"{""Joe Biden"": 0, ""Donald Trump"": 1}",0.5,1,1
2556,KozJ70brCqg,"{""Marco Rubio"": 0, ""Kamala Harris"": 0}",0.0,0,0
2557,KpK37EaXIlQ,"{""Jimmy Fallon"": 0, ""Billie Eilish"": 0}",0.0,0,0
2558,Kpzcd-v1cgo,"{""Robert De Niro"": 1, ""Martin Scorsese"": 0}",0.5,1,1
2559,KqyjudAkFNQ,"{""Kamala Harris"": 0, ""Michael Cohen"": 1, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.25,0,1
2560,KrZXRYBckfQ,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2561,KtZp-jWoHQY,"{""Joe Biden"": 0, ""Chris Christie"": 1, ""Rudy Giuliani"": 1, ""Donald Trump"": 0}",0.5,1,1
2562,KunWvtJRq1s,"{""Jim Jordan"": 0, ""Donald Trump"": 0}",0.0,0,0
2563,Kv1cgOW2B6I,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2564,KwJcUh_N0QU,"{""Barack Obama"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2565,KwLWdsjIyTE,"{""Narendra Modi"": 0, ""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Benjamin Netanyahu"": 0}",0.0,0,0
2566,KwnbT-ibU7g,"{""Marco Rubio"": 0, ""Donald Trump"": 0}",0.0,0,0
2567,KzJioPEKHvw,"{""Billie Eilish"": 0, ""Taylor Swift"": 0, ""Lady Gaga"": 1}",0.3333333333333333,1,1
2568,KzQ-t8g7iZQ,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2569,KzdV1z9ggE4,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
2570,L-HoQB2gz6Y,"{""Joe Biden"": 0, ""Hillary Clinton"": 0, ""Jimmy Fallon"": 0, ""Bill Clinton"": 0, ""Donald Trump"": 0}",0.0,0,0
2571,L-aL5bY44k0,"{""Nancy Pelosi"": 0, ""Joe Biden"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.0,0,0
2572,L-fylr8vcsk,"{""Ted Cruz"": 1, ""Harry Styles"": 0, ""Jill Biden"": 1, ""Brad Pitt"": 0}",0.5,1,1
2573,L07fMoafVh4,"{""Nancy Pelosi"": 0, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
2574,L0Juc3CqYsE,"{""Nancy Pelosi"": 1, ""Hakeem Jeffries"": 0}",0.5,1,1
2575,L0sUNGG1qa4,"{""Bruce Springsteen"": 0, ""Nicole Kidman"": 1, ""Bob Dylan"": 0}",0.3333333333333333,1,1
2576,L1lG_NEtERU,"{""Marco Rubio"": 0, ""Donald Trump"": 1, ""Justin Trudeau"": 1}",0.6666666666666666,1,1
2577,L2Jud35UH14,"{""Mark Zuckerberg"": 1, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.6666666666666666,1,1
2578,L3-9i5FS0e4,"{""Joe Biden"": 1, ""Tim Scott"": 1, ""Donald Trump"": 1}",1.0,1,1
2579,L3-R-hHIqpc,"{""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2580,L3gR1OZfg3I,"{""Benjamin Netanyahu"": 1, ""Donald Trump"": 0}",0.5,1,1
2581,L4b2f8wZT6g,"{""Barack Obama"": 1, ""Kamala Harris"": 1, ""Taylor Swift"": 0, ""Donald Trump"": 1, ""Joe Biden"": 1, ""Elon Musk"": 1}",0.8333333333333334,1,1
2582,L4mR1GjK9LQ,"{""Rudy Giuliani"": 0, ""Taylor Swift"": 1, ""Marjorie Taylor Greene"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.2,0,1
2583,L57fQVLL56Y,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 1, ""George Clooney"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.2,0,1
2584,L5MyYYGgGT0,"{""Michael Cohen"": 1, ""Donald Trump"": 1}",1.0,1,1
2585,L5fFdAKrgHA,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2586,L605CL1LyWw,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2587,L6PsvOENEhE,"{""Hillary Clinton"": 1, ""Kamala Harris"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1}",1.0,1,1
2588,L79KqCN4FHI,"{""Benjamin Netanyahu"": 0, ""Kamala Harris"": 0}",0.0,0,0
2589,L7TBlNSny2U,"{""Kathy Hochul"": 0, ""Chuck Schumer"": 0, ""Hakeem Jeffries"": 1}",0.3333333333333333,1,1
2590,L7gCfbXLae0,"{""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2591,L9uiYJjF1k8,"{""Elon Musk"": 0, ""Donald Trump"": 1}",0.5,1,1
2592,LA8CHny8dRM,"{""Vladimir Putin"": 0, ""Elon Musk"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2593,LAmLlrS1qp8,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2594,LBqTxFGbQbI,"{""Tim Cook"": 0, ""Warren Buffett"": 1}",0.5,1,1
2595,LD6rVGKpazw,"{""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
2596,LDjcJ_V5TWA,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2597,LEFJkxYWEiw,"{""Hillary Clinton"": 0, ""Bernie Sanders"": 1}",0.5,1,1
2598,LEPjH6dqaEg,"{""Vladimir Putin"": 1, ""Joe Biden"": 1}",1.0,1,1
2599,LFMPQQ2ffrE,"{""Joe Biden"": 0, ""Donald Trump"": 1}",0.5,1,1
2600,LGxz2Xwmt_g,"{""Joe Biden"": 0, ""Chuck Schumer"": 0, ""Marjorie Taylor Greene"": 0, ""Donald Trump"": 0}",0.0,0,0
2601,LHJz3N88V9I,"{""Bruce Springsteen"": 1, ""George Clooney"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2602,LHPCkUj6zKA,"{""Marco Rubio"": 1, ""Joe Biden"": 0, ""Donald Trump"": 1}",0.6666666666666666,1,1
2603,LIE76ijNfWE,"{""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
2604,LImZlrLaUWc,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2605,LJqZQVK5XkI,"{""Marco Rubio"": 1, ""Donald Trump"": 0}",0.5,1,1
2606,LKC1aQ156aQ,"{""Marco Rubio"": 0, ""Donald Trump"": 0}",0.0,0,0
2607,LKMGlmapoPg,"{""Rudy Giuliani"": 1, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2608,LKjyWelJxpw,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
2609,LLqnJIZqjhw,"{""Bill Clinton"": 1, ""Donald Trump"": 0}",0.5,1,1
2610,LM0Sqbt7H9I,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2611,LM9VO0VRLXw,"{""Rudy Giuliani"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2612,LNQtPlg84ok,"{""Joe Biden"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2613,LO1szAOX5Qw,"{""Hugh Jackman"": 0, ""Jimmy Fallon"": 0}",0.0,0,0
2614,LPSDcDkvnAw,"{""Eric Trump"": 1, ""Donald Trump"": 0}",0.5,1,1
2615,LPq3-cCKLek,"{""Michael Cohen"": 1, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.3333333333333333,1,1
2616,LQ0k9F7L_q4,"{""Kamala Harris"": 1, ""Elon Musk"": 1, ""Donald Trump"": 1}",1.0,1,1
2617,LQLZTIIW5ug,"{""Nancy Pelosi"": 1, ""Elon Musk"": 1}",1.0,1,1
2618,LQP_dNIYu54,"{""Joe Biden"": 0, ""Benjamin Netanyahu"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.25,0,1
2619,LQsw8p4W_sQ,"{""Joe Biden"": 0, ""Brad Smith"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2620,LQz14qiN77g,"{""Joe Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2621,LRIr3hEiqWg,"{""Brad Pitt"": 0, ""Bill Clinton"": 1}",0.5,1,1
2622,LS8TA99YMRc,"{""George Clooney"": 0, ""Jimmy Fallon"": 0, ""Kendrick Lamar"": 0}",0.0,0,0
2623,LSnB_K9ntes,"{""Jimmy Fallon"": 0, ""Taylor Swift"": 1}",0.5,1,1
2624,LUUXFAcksPE,"{""Joe Biden"": 0, ""Greg Abbott"": 0, ""Donald Trump"": 0}",0.0,0,0
2625,LVETrH-YL6Y,"{""Jimmy Fallon"": 0, ""Donald Trump"": 0}",0.0,0,0
2626,LViEk8PFfG8,"{""Joe Biden"": 0, ""Barack Obama"": 0, ""Kamala Harris"": 0, ""Xi Jinping"": 0, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.0,0,0
2627,LWDx0HorbzM,"{""Marco Rubio"": 0, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
2628,LWTNEARMoLk,"{""Mark Zuckerberg"": 0, ""Kim Kardashian"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Kylie Jenner"": 0, ""Aaron Rodgers"": 0, ""Joe Biden"": 0, ""Vladimir Putin"": 1, ""Michelle Obama"": 0, ""Marjorie Taylor Greene"": 0}",0.1,0,1
2629,LXF3e-PnPf4,"{""Hunter Biden"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2630,LXNmM9M4yXM,"{""Justin Trudeau"": 1, ""Donald Trump"": 0}",0.5,1,1
2631,LXWzKuibgRU,"{""Benjamin Netanyahu"": 0, ""Donald Trump"": 0}",0.0,0,0
2632,LXyh_P-seRo,"{""Joe Biden"": 0, ""Elon Musk"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2633,LY4yaGQQJ8I,"{""Melania Trump"": 1, ""Donald Trump"": 0, ""Mike Pence"": 1}",0.6666666666666666,1,1
2634,LYESuCbgO-g,"{""Michael Cohen"": 1, ""Donald Trump"": 1, ""Mike Pence"": 1}",1.0,1,1
2635,LYMLOzqSN6Q,"{""Vladimir Putin"": 0, ""Joe Biden"": 0, ""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
2636,L_hXgWqqVGQ,"{""Joe Biden"": 1, ""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.5,1,1
2637,LaAtsCyHCpg,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
2638,LaHxxle_Z8c,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2639,LaYQUpPec4Q,"{""Joe Biden"": 0, ""Bill Clinton"": 1}",0.5,1,1
2640,LaaE-uwz3lg,"{""Joe Biden"": 1, ""Bernie Sanders"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2641,LagpKkQLTIg,"{""Vladimir Putin"": 0, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2642,LbOp5am_5hQ,"{""Imran Khan"": 0, ""Nawaz Sharif"": 0}",0.0,0,0
2643,LcYoZ9ckBrc,"{""Nancy Pelosi"": 0, ""Joe Biden"": 1, ""Chris Christie"": 0, ""Hunter Biden"": 1}",0.5,1,1
2644,LcdYqimQ_6w,"{""Ed Sheeran"": 1, ""Tom Brady"": 0, ""Vladimir Putin"": 1, ""Jimmy Fallon"": 1, ""Michael Cohen"": 0}",0.6,1,1
2645,Ld4kWbWXNfs,"{""Hillary Clinton"": 0, ""Kamala Harris"": 0, ""Michael Cohen"": 1, ""Donald Trump"": 0}",0.25,0,1
2646,Le3fI9MMfvQ,"{""Hunter Biden"": 1, ""Donald Trump"": 0}",0.5,1,1
2647,LeW61HdXa0s,"{""Kamala Harris"": 0, ""Jennifer Aniston"": 1, ""Donald Trump"": 0, ""Joe Biden"": 0, ""Ted Cruz"": 0, ""Mike Pence"": 1}",0.3333333333333333,1,1
2648,Lf8RTKiUMz4,"{""Mark Rutte"": 1, ""Donald Trump"": 0}",0.5,1,1
2649,Lf_P3gpLdp0,"{""Nancy Pelosi"": 1, ""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.5,1,1
2650,Lg7Hyzy-dkM,"{""Tim Scott"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0, ""Mike Pence"": 0}",0.0,0,0
2651,LgXA9krnX0g,"{""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
2652,LhGwwR-7C44,"{""Jennifer Aniston"": 0, ""Ben Affleck"": 1}",0.5,1,1
2653,LiLCMFvELME,"{""Joe Biden"": 0, ""Kamala Harris"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2654,LiLoCNcUrX8,"{""Michael Cohen"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2655,Lie0MCxCXRg,"{""Joe Biden"": 0, ""Xi Jinping"": 0}",0.0,0,0
2656,Ljq_TlvuO-k,"{""Joe Biden"": 0, ""Hunter Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2657,Lk1azqQx-pA,"{""Michael Cohen"": 1, ""Donald Trump"": 0}",0.5,1,1
2658,LkKdasyGSEI,"{""Elon Musk"": 0, ""Donald Trump"": 0}",0.0,0,0
2659,LkXCa7poZgY,"{""Gavin Newsom"": 1, ""Donald Trump"": 0}",0.5,1,1
2660,LkhzPwRRc7A,"{""Marjorie Taylor Greene"": 1, ""Donald Trump"": 0}",0.5,1,1
2661,LlFdAmecwXY,"{""Barack Obama"": 0, ""Michael Cohen"": 0, ""Donald Trump"": 0}",0.0,0,0
2662,LlhYj8I823Q,"{""Melania Trump"": 0, ""Jimmy Fallon"": 1, ""Elon Musk"": 0}",0.3333333333333333,1,1
2663,LmWy_AgVd4c,"{""Mark Zuckerberg"": 0, ""Jeff Bezos"": 0, ""Jimmy Fallon"": 0, ""Elon Musk"": 0, ""Bernie Sanders"": 0}",0.0,0,0
2664,LmkYLIqjna0,"{""Michael Cohen"": 0, ""Eric Trump"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2665,Ln6UWSqRnVY,"{""Joe Biden"": 0, ""Kamala Harris"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
2666,LnRObt7XGAo,"{""Chuck Schumer"": 1, ""Marjorie Taylor Greene"": 0, ""Eric Trump"": 1, ""Donald Trump"": 0}",0.5,1,1
2667,LoDF4iN2QoE,"{""Jimmy Kimmel"": 0, ""Katy Perry"": 0}",0.0,0,0
2668,LozpZa9KjOY,"{""Rudy Giuliani"": 0, ""Donald Trump"": 0}",0.0,0,0
2669,Lpqh1JptZqs,"{""Kamala Harris"": 0, ""Donald Trump"": 0}",0.0,0,0
2670,LpzS9OyQ7CI,"{""Bruce Springsteen"": 0, ""Kamala Harris"": 0, ""Jimmy Kimmel"": 0, ""Donald Trump"": 0}",0.0,0,0
2671,LqE_stgUhcs,"{""Marco Rubio"": 0, ""Vladimir Putin"": 0, ""Donald Trump"": 0}",0.0,0,0
2672,LqQoZcPONBo,"{""Hunter Biden"": 1, ""Donald Trump"": 0, ""Joe Biden"": 1, ""Jill Biden"": 1}",0.75,1,1
2673,Lr1RaXyvkt0,"{""Joe Biden"": 0, ""Donald Trump"": 0}",0.0,0,0
2674,LrUhBXO5Kqk,"{""Benjamin Netanyahu"": 1, ""Elon Musk"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2675,LrUtFqcll3I,"{""Xi Jinping"": 0, ""Donald Trump"": 0}",0.0,0,0
2676,Ls2NCd6C9g0,"{""Joe Biden"": 0, ""Harrison Ford"": 0, ""Elon Musk"": 0, ""Elton John"": 1}",0.25,0,1
2677,LtQj92B-uLY,"{""Chuck Schumer"": 0, ""Donald Trump"": 0}",0.0,0,0
2678,LtUrTUf7TpM,"{""Justin Trudeau"": 0, ""Donald Trump"": 0}",0.0,0,0
2680,LuJr5_aLRvM,"{""Chris Christie"": 1, ""Melania Trump"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2681,LuLlYS1LScg,"{""Snoop Dogg"": 0, ""Jimmy Fallon"": 1}",0.5,1,1
2682,Lue9kFI2-ws,"{""Michael Cohen"": 0, ""Eric Trump"": 0, ""Donald Trump"": 0}",0.0,0,0
2683,LuhfSwwQKC8,"{""Hillary Clinton"": 0, ""Chris Christie"": 1, ""Donald Trump"": 0}",0.3333333333333333,1,1
2684,Luk7RIGBIIU,"{""Joe Biden"": 0, ""Donald Trump"": 1}",0.5,1,1
2685,LvP9lacmmbI,"{""Mark Zuckerberg"": 1, ""Taylor Swift"": 1, ""Donald Trump"": 1, ""Joe Biden"": 1, ""Snoop Dogg"": 1, ""Elon Musk"": 1}",1.0,1,1
2686,LwD9Qa7X7Ns,"{""Marco Rubio"": 1, ""Joe Biden"": 0, ""Donald Trump"": 0}",0.3333333333333333,1,1
2687,LwIsEu-SlqY,"{""Kamala Harris"": 1, ""Donald Trump"": 1}",1.0,1,1
2688,Lxl5Ee8ltbA,"{""Ryan Reynolds"": 1, ""Blake Lively"": 1}",1.0,1,1
2689,Lxpo8XAMvKo,"{""Kamala Harris"": 0, ""Eric Trump"": 0, ""Donald Trump"": 1}",0.3333333333333333,1,1
